_idx,first_name,_company_name,_company_website,_country,primary_service,sub_industry,client_profile,matrix_key,matrix_pain_used,custom_personalisation,full_email
301,,CoCo Group,,,permanent_recruiting,ecommerce,mixed_types,permanent_recruiting__ecommerce,keep interviewing the same candidates and never finding the right fit,figured i'd reach out - i talk to a lot of HR directors and hiring managers and they keep saying they keep interviewing the same candidates and never finding the right fit,"your name came up on my end,

figured i'd reach out - i talk to a lot of HR directors and hiring managers and they keep saying they keep interviewing the same candidates and never finding the right fit

worth intro'ing you?"
302,,Senterprise - IT Experts Delivered,,,staffing,it_services,enterprise_private,staffing__it_services,keep losing contractors mid-project because margins are too thin,figured i'd reach out - i talk to a lot of mid-market tech IT managers and they keep saying they keep losing contractors mid-project as margins stay thin,"your name came up on my end,

figured i'd reach out - i talk to a lot of mid-market tech IT managers and they keep saying they keep losing contractors mid-project as margins stay thin

worth intro'ing you?"
303,,OpenSource,,,permanent_recruiting,cybersecurity,vc_growth,permanent_recruiting__cybersecurity,security hiring is so niche that most agencies send completely wrong profiles,figured i'd reach out - i talk to a lot of CISOs in cybersecurity and they keep saying they keep getting totally mismatched candidates from agencies every time,"your name came up on my end,

figured i'd reach out - i talk to a lot of CISOs in cybersecurity and they keep saying they keep getting totally mismatched candidates from agencies every time

worth intro'ing you?"
304,,Local Education,,,staffing,education,enterprise_public,staffing__education,can't fill substitute and specialist roles before the semester starts,figured i'd reach out - i talk to a lot of HR leads in school districts and they keep saying they can't fill substitute and specialist roles before the semester starts,"your name came up on my end,

figured i'd reach out - i talk to a lot of HR leads in school districts and they keep saying they can't fill substitute and specialist roles before the semester starts

worth intro'ing you?"
305,,Long-term Teachers Ltd,,,staffing,education,mixed_types,staffing__education,can't fill substitute and specialist roles before the semester starts,figured i'd reach out - i talk to a lot of HR leads at school districts and they keep saying they can't fill substitute and specialist roles before the semester starts,"your name came up on my end,

figured i'd reach out - i talk to a lot of HR leads at school districts and they keep saying they can't fill substitute and specialist roles before the semester starts

worth intro'ing you?"
306,,High Quality Recruitment,,,staffing,accounting,smb_professional,staffing__accounting,can't find experienced CPAs willing to take contract roles,figured i'd reach out - i talk to a lot of partners at accounting firms and they keep saying they can't find experienced CPAs willing to take contract roles,"your name came up on my end,

figured i'd reach out - i talk to a lot of partners at accounting firms and they keep saying they can't find experienced CPAs willing to take contract roles

worth intro'ing you?"
307,,EvolveTalent®,,,executive_search,null,mixed_types,executive_search__null,keep running senior searches that drag on and surface the wrong candidates,figured i'd reach out - i talk to a lot of founders and execs scaling and they keep saying they keep running senior searches that drag on and surface the wrong candidates,"your name came up on my end,

figured i'd reach out - i talk to a lot of founders and execs scaling and they keep saying they keep running senior searches that drag on and surface the wrong candidates

worth intro'ing you?"
308,,Van de Groep & Olsthoorn | Executive Search & Interim Management,,,executive_search,industrial_equipment,mixed_types,executive_search__industrial_equipment,can't find machinists and maintenance techs who actually want the work,figured i'd reach out - i talk to a lot of plant managers in manufacturing and they keep saying they can't find machinists and maintenance techs who actually want the work,"your name came up on my end,

figured i'd reach out - i talk to a lot of plant managers in manufacturing and they keep saying they can't find machinists and maintenance techs who actually want the work

worth intro'ing you?"
309,,Babel Profiles,,,executive_search,null,mixed_types,executive_search__null,keep running senior searches that drag on and surface the wrong candidates,figured i'd reach out - i talk to a lot of founders and execs scaling and they keep saying they keep running senior searches that drag on and surface the wrong candidates,"your name came up on my end,

figured i'd reach out - i talk to a lot of founders and execs scaling and they keep saying they keep running senior searches that drag on and surface the wrong candidates

worth intro'ing you?"
310,,Local Crew,,,staffing,hospitality,mixed_types,staffing__hospitality,can't hold onto floor staff long enough to stop rehiring constantly,figured i'd reach out - i talk to a lot of hotel and restaurant operators and they keep saying they can't hold onto floor staff long enough to stop rehiring constantly,"your name came up on my end,

figured i'd reach out - i talk to a lot of hotel and restaurant operators and they keep saying they can't hold onto floor staff long enough to stop rehiring constantly

worth intro'ing you?"
311,,McCabe & Barton,,,permanent_recruiting,investment_banking,enterprise_private,permanent_recruiting__investment_banking,keep interviewing the same candidates and never finding the right fit,figured i'd reach out - i talk to a lot of HR directors and hiring managers and they keep saying they keep recycling the same profiles and never land the right hire,"your name came up on my end,

figured i'd reach out - i talk to a lot of HR directors and hiring managers and they keep saying they keep recycling the same profiles and never land the right hire

worth intro'ing you?"
