_idx,first_name,_company_name,_company_website,_country,primary_service,sub_industry,client_profile,matrix_key,matrix_pain_used,custom_personalisation,full_email
800,,Doghouse Recruitment,,,permanent_recruiting,enterprise_software,mixed_types,permanent_recruiting__enterprise_software,finding engineers who know legacy stacks and actually want to work in them,figured i'd reach out - i talk to a lot of enterprise software hiring managers and they keep saying they can't find engineers familiar with legacy stacks who actually want the job,"your name came up on my end,

figured i'd reach out - i talk to a lot of enterprise software hiring managers and they keep saying they can't find engineers familiar with legacy stacks who actually want the job

can plug you into the deal flow if you want"
801,,JuniorJob,,,staffing,education,mixed_types,staffing__education,can't fill substitute and specialist roles before the semester starts,figured i'd reach out - i talk to a lot of HR leads in school districts and they keep saying they can't fill substitute and specialist roles before the semester starts,"your name came up on my end,

figured i'd reach out - i talk to a lot of HR leads in school districts and they keep saying they can't fill substitute and specialist roles before the semester starts

can plug you into the deal flow if you want"
802,,Rankingdocs GmbH,,,permanent_recruiting,dental,smb_healthcare,permanent_recruiting__dental,hygienist shortages mean chairs sit empty and patients reschedule,figured i'd reach out - i talk to a lot of dental practice owners and they keep saying they can't staff chairs because hygienist shortages leave them empty and force rescheduling,"your name came up on my end,

figured i'd reach out - i talk to a lot of dental practice owners and they keep saying they can't staff chairs because hygienist shortages leave them empty and force rescheduling

can plug you into the deal flow if you want"
803,,Groupe LMI,,,staffing,specialty_trades,smb_trades,staffing__specialty_trades,can't staff skilled trades fast enough when projects ramp up,figured i'd reach out - i talk to a lot of ops leads in construction trades and they keep saying they can't staff skilled trades fast enough when projects ramp up,"your name came up on my end,

figured i'd reach out - i talk to a lot of ops leads in construction trades and they keep saying they can't staff skilled trades fast enough when projects ramp up

can plug you into the deal flow if you want"
804,,Audiens Conseil,,,executive_search,null,mixed_types,executive_search__null,keep running senior searches that drag on and surface the wrong candidates,figured i'd reach out - i talk to a lot of founders and execs in growth mode and they keep saying they keep running senior searches that drag on and surface the wrong candidates,"your name came up on my end,

figured i'd reach out - i talk to a lot of founders and execs in growth mode and they keep saying they keep running senior searches that drag on and surface the wrong candidates

can plug you into the deal flow if you want"
805,,Tekkit.io,,,sourcing,it_services,mixed_types,sourcing__it_services,keep losing contractors mid-project because margins are too thin,figured i'd reach out - i talk to a lot of IT managers in mid-market tech and they keep saying they keep losing contractors mid-project as margins stay razor thin,"your name came up on my end,

figured i'd reach out - i talk to a lot of IT managers in mid-market tech and they keep saying they keep losing contractors mid-project as margins stay razor thin

can plug you into the deal flow if you want"
806,,OpenSuccess,,,executive_search,banking,enterprise_public,executive_search__banking,compliance headcount never keeps up with regulatory changes,figured i'd reach out - i talk to a lot of ops leads at regional banks and they keep saying they can't keep compliance headcount up with ever‑changing regulations,"your name came up on my end,

figured i'd reach out - i talk to a lot of ops leads at regional banks and they keep saying they can't keep compliance headcount up with ever‑changing regulations

can plug you into the deal flow if you want"
807,,Purple Recruitment,,,executive_search,ai_ml,vc_growth,executive_search__ai_ml,searching for a head of AI who can actually lead researchers and ship,figured i'd reach out - i talk to a lot of AI founders scaling and they keep saying they can't find a head of AI who can lead researchers and ship,"your name came up on my end,

figured i'd reach out - i talk to a lot of AI founders scaling and they keep saying they can't find a head of AI who can lead researchers and ship

can plug you into the deal flow if you want"
808,,The Talent Collective,,,rpo,saas,vc_growth,rpo__saas,internal recruiting team can't keep up with headcount targets,figured i'd reach out - i talk to a lot of talent heads scaling SaaS and they keep saying they can't hit headcount targets fast enough and always fall behind,"your name came up on my end,

figured i'd reach out - i talk to a lot of talent heads scaling SaaS and they keep saying they can't hit headcount targets fast enough and always fall behind

can plug you into the deal flow if you want"
809,,Fastrack,,,permanent_recruiting,null,mixed_types,permanent_recruiting__null,keep interviewing the same candidates and never finding the right fit,figured i'd reach out - i talk to a lot of HR directors and hiring managers and they keep saying they keep interviewing the same candidates and never finding the right fit,"your name came up on my end,

figured i'd reach out - i talk to a lot of HR directors and hiring managers and they keep saying they keep interviewing the same candidates and never finding the right fit

can plug you into the deal flow if you want"
